,smiles
708,!CCc1cnc(C(C)NC(=O)Nc2cccnc2-n2cncn2)s1~~~~~~~~~~~~~~~~~
709,!CNC(=O)C(C)NC(=O)NC1CCC(C)(C)c2ccccc21~~~~~~~~~~~~~~1~~
710,!Cc1ccc(SCCNC(=O)c2cnc3n(c2=O)CCS3)cc1~~~~~~~~~~~~~~~~~~
711,!COC(=O)CN1C(=O)COc2c(OC)cc(CO)cc21~~~~~~~~~~~~~~~~~~~~~
712,!Cc1nccc(N2CCCC3(C2)C(=O)Nc2ccccc23)n1~~~~~~~~~~~~~~~~~~
713,!O=C(Nc1ccccn1)NC1CCc2cc(F)ccc21~~~[nH]c1=O~~~~~~~~~~~~~~~~
714,!Cc1cc(C(=O)NC2(C)Cc3ccccc3C2)c2c(C)noc2n1~~~~~~~~~~~~~~
715,!CC1CCC(NC2=NS(=O)(=O)c3ccccc32)CC1~~~(N)=O~~~~~~~~~~~~~
716,!CCOCC(=O)N1CCN(c2ccc(F)cc2)C(=O)C1C~~~~~~~~~~~~~~~~~~~~
717,!CC(C)C(=O)Nc1cccc(C(=O)N(C)Cc2ccc(C#N)cc2)c1~~~~~~~~)~~
718,!O=C(Nc1ccnn1Cc1ccccn1)c1cn2cccnc2n1~~~~~~~~~~~~~~~~~~~~
719,!COc1cccc2cc(C(=O)Nc3ccc(F)cc3)c(=O)oc12~~~~~~~~~~~~~~~~
720,!Cc1cc2nc(NCCCN3CCOCC3)c3ccccc3n2n1~~~~~~~~~~~~~~~~~~~~~
721,!O=C1C(N2CC=C(c3ccc(F)cc3)CC2)CCN1CC(F)(F)F~~~~~~~~~~~~~
722,!COc1ccc(C(=O)CN2CCN(CCO)CC2)cc1N~(C)=O~~~~~~~~~~~~~~~~~
723,!Cc1[nH]ncc1CCCNC(=O)CCc1ccc2c(c1)OCO2~~~~~~~~~~~~~~~~~~~~~
724,!O=C(Cc1ccc(F)cc1)NCC(O)c1cccs1~~~c1~~~~~-~~~~~~~~~~~~~~
725,!CCOc1ccc(OCC)c(NC(=O)c2cccc(-n3cnnn3)c2)c1~~~~~~~~~~~~~
726,!O=c1c2c([nH]c3c(-c4ccc(F)cc4)cnn13)CCCC2~~1CC1~~~~~~~~~~~~
727,!CC(CC#N)N1CCN(CC(=O)Nc2cccc3ccccc23)CC1~~~~~~~~~~~~~~~~
728,!Cc1cccc(C(=O)Nc2ccccc2N2CCCC2=O)c1~~nnn1~~~~~~~~~~~~~~~
729,!CCc1noc2ncnc(NCCCN3CCOCC3)c12~1ccco1~~~~~~~~~3~~~~~~~~~
730,!CC(C)CN1CCOC(CNS(=O)(=O)c2ccccc2)C1~~~~~~~~~~~~~~~~~~~~
731,!COc1ccccc1CNC(=O)Cn1nc(C)nc1-c1ccccc1~~~~~~~~~~~~~~~~~~
732,!COCCNC(=O)CN(C)S(=O)(=O)N1CC(C)OC(C)C1~~~~~~~~~~~~~~)~~
733,!O=C(NCc1ccc(-n2cnc3ccccc32)cc1)C1CCC1~O~~~~~~~~~~~~~~~~
734,!Fc1ccc(F)c2c1CCNC2c1ccc(F)cn1~~n1~nnc1~~~~~~~~~~~~~~~~~
735,!CCOC(=O)N1CCN(C(=O)c2cc(Br)c[nH]2)CC1~~~~~~~~~~~~~~~~~~~~~~
736,!COc1ccc(CN2C(=O)C(O)(c3ccccc3)c3ccccc32)cc1~~~~~~~~~~~~
737,!CC(C)(C)C(=O)N1CCN(c2cccc(N)c2)CC1~C(N)=O~~~~~~~~~~~~~~
738,!Cc1nn(C)c2nc(NCc3noc(C4CCCO4)n3)sc12~C~~~~~~~~~~~~~~~~~
739,!COc1ccnc(N2CCCC(c3cc(=O)[nH]c(C)n3)C2)n1~~~#N~~~~~~~~~~~~~
740,!Nc1nn(-c2ccccc2)cc1C(=O)Nc1ncccn1~~cc[nH]1~~~~~~~~~~~~~~~~
741,!Cn1nc(-c2ccc(Cl)cc2)c(CCC#N)c1N~(=O)C1CC1~~~~~~~~~~~~~~~
742,!CCOc1cc(C(=O)Nc2ccc3ccn(CC)c3c2)ccn1~~~~~~~~~~~~~~~~~~~
743,!Cn1c(SCC(=O)Nc2ccc(F)cc2)nnc1-c1cccnc1~~~~~~~~~~~~~~~~~
744,!Cc1csc(N2CCN(Cc3cnc(C)cn3)CC2)n1~~~~~~~~~~~~~~~~~~~~~~~
745,!CCC(CC)CNC(=O)Nc1nnc(C(F)(F)F)s1~~~~~~1~~~~~~~o1~~~~~~~
746,!COc1ccc(CNC(=O)CSc2nc3ccccc3o2)cc1~~~~~~~~~~~~~~~~~~~~~
747,!COc1ccc(NC(=O)N(C2CC2)C(C)C2CC2)cc1OC~~~~~~~~~~~~~~~~~#
748,!Cc1ccc(NC(=O)C2CCCN(C(=O)C3CC3)C2)cc1Cl~~~~~~~~~~~~~~~~~
749,!CCCC(=O)Nc1cnc(N2CCOCC2)nc1~1CC1~~~~~~~~~~~~~~~~N~~~~~~
750,!CC(C)(C)NS(=O)(=O)c1cccc(NS(=O)(=O)C(C)(C)C)c1~~~~~~~~~
751,!Cn1cc(NC(=O)NCc2cnn(Cc3ccccc3)c2)cn1~~~~~~~~~~~~~~~~~~~
752,!CC(=O)c1ccc(NC(=O)c2cccn3cncc23)cc1C~(C)C~~~~~~~~~~~~~~
753,!Cc1nc(Cn2c(=O)c3c(C)n[nH]c3n(C)c2=O)n(C(C)(C)C)n1~~~~~~~~C
754,!Cc1cnn(C2CCN(C(=O)Nc3cccc(C)c3)CC2)c1~~~~~~~~~~~~~~~~~~
755,!CN1CCN(C(=O)CC2CSc3nc4c(c(=O)n32)CCCC4)CC1~~~~~~~~~~~~~
756,!Cc1nc2cc(C(=O)C(C#N)c3nc(=O)c4ccccc4n3C)ccc2[nH]1~~~~~~1~~
757,!Cc1ccc(C(=O)Nc2nc(C)c(C(=O)OCC(N)=O)s2)cc1C~~~~~~~~~~~~
758,!Nc1ccc(NC(=O)Cc2cccc(Cl)c2)nc1~~n1cccn1~~~~~~~~~~~~~~~~~
759,!Cc1nc(NC(=O)c2cc3cc(Br)ccc3[nH]2)sc1C~~~~~~~~~~~~~~~~~~~~~~
760,!COc1ccc(-c2n[nH]c(-c3ccncc3)n2)cc1N~(C)=O~~~~~~~~~~~~~~~~~
761,!COCCN1CCOCC12CCN(C(=O)c1cccc(C)n1)CC2~~~~~~~~~~~~~~~~~~
762,!Cc1cccnc1CNC(=O)c1cccc(-c2ccoc2)c1~~c[nH]1~~~~~~~~~~~~~~~~
763,!CC(C)(C)c1nnc(CNc2cccc(F)c2F)o1~~n1~~cncn1~~~~~~~~~~~~~
764,!Cn1c(CNc2ccccc2-n2cccn2)nnc1C1CC1~~~~~~~~~~~1~~~~~~~~~~
765,!C#CCN1CCC(C(=O)Nc2ccc3c(c2)COC3)CC1~~cc~~~~~~~~~~~~~~~~
766,!COc1ccc(-c2c(C#N)nnn2Cc2ccc(F)cc2)cc1~~~~~~~~~~~~~~~~~~
767,!CCCNC(=O)c1csc(Nc2ccc(OC)cc2)n1~~~~~~~~~~~~~~~~~~~~~~~~
768,!Cn1ccc(-c2nnc(NC(=O)Cc3ccc4c(c3)OCO4)o2)n1~~~~~~~~~~)~~
769,!COC(C(=O)NCC1=NC(=O)N(C)CC1)c1ccccc1~~~~~~~~C~~~~~~~~~~
770,!Cc1cccc(OS(=O)(=O)c2ccc(CO)cc2)c1C~ccc1~~~~~~~~~~~~~~~~
771,!CC(CO)CNC(=O)NCc1ccc(F)c(Cl)c1~~~~~~[nH]1~~~~~~~~~~~~~~~~~~
772,!CC(C)Cc1ccc(C(=O)NCCNC(=O)c2ccco2)cc1~~~~~~~~~~~~~~~~~~
773,!COC(=O)c1c(C)cccc1S(=O)(=O)N1CCCCC1~~~~~~~~~~~~~~~~~~~~
774,!Cc1csc(NC(=O)c2cn(C)c3ccccc23)n1~~~~C2~C2~~~~-2~~~~~~~~
775,!CCn1cc(S(=O)(=O)N2CCCC2C(=O)NC)nc1C~OC~~~~~~~~~~~~~~~~~
776,!Cc1ccc(CC(=O)Nc2ccc(C(=O)N(C)C)c(C)c2)s1~~~~~~~~~~~~~~~
777,!CC(=O)NCC1CCCN(C(=O)NCc2cnc(C)s2)C1~O~~~~~~~~~~~~~~~~~~
778,!Cc1ccc(OCc2cccc(S(=O)(=O)N3CCOCC3)c2)cn1~~~~~~~~~~~~~~~
779,!O=C(Nc1cccnc1)c1ccc2c(c1)NC(=O)C1CCCN21~~~~~~~~~~~~~~~~
780,!CN(C)C(=O)CNC(=O)c1c2c(nn1C)CCCC2~~CC#N~o1~~~~~~~~~~~~~
781,!Cc1nc2c(nnn2Cc2ccccc2)c(=O)n1-c1ccc(F)cc1~~~~~~~~~~~~~~
782,!CCOc1ccccc1CCC(=O)N1c2ccccc2CC1C(N)=O~~~~~~~~~~~~~~~~~~
783,!COc1cccc2c1N(C(=O)c1ccc(C)c(OC)c1)CCC2~C~~~~~~~~~~~~~~~
784,!CCCc1nc(CS(=O)(=O)c2ccc3ccccc3c2)no1~~~~~~~~~~~~~~~~~~~
785,!N#Cc1ccccc1Cc1c(C#N)ncnc1C(F)(F)F~(F)F~~~~~~~~~~~~~~)~~
786,!CC(NC(=O)Nc1nnc(Cc2ccccc2)s1)c1ccncc1~~~~~~~~~~~~~~~~~~
787,!Nc1c(C(=O)NC2CCCCCC2)nnn1-c1ccccc1Cl~~~~~~~~~~~~~~~~~~~~
788,!COC(=O)Cn1ncc2c(N3CCc4ccccc4C3)ncnc21~~~~~~~~~~~~~~~~~~
789,!CCCNC(=O)CNC(=O)NC(C)c1ccc(OC)c(F)c1~~~~~~~~~~~~~~~~1~~
790,!CC1(C)Cc2nc3oc4c(NCCCCO)ncnc4c3cc2CO1~~~~~~~1~~~~~~~~~~
791,!O=C(NCC(O)COc1ccc(F)cc1)NCc1cccc(Cl)c1~~~~~~~~~~~~~~~~~~
792,!COc1ccc(OCC(=O)N(C)Cc2ccc(C)o2)cc1~~cco1~~~~~~~~~~~~~~~
793,!COc1cc(CNS(C)(=O)=O)ccc1OC(C)C~(C)(C)C~~~~~~~~~~~~~~~~~
794,!COc1cccc(C2CC2C(=O)N2CCC(=O)Nc3ccccc32)c1~~~~~~~~~~~~~~
795,!c1ccc2c(c1)CCC21CN(Cc2cnc3ccsc3c2)CCO1~~~~~~~~~~~~~~1~~
796,!Cc1cc(C)cc(OCCN(C)S(=O)(=O)c2cnn(C)c2)c1~~~~~~~~~~~~~~~
797,!COCCN(Cc1ccc(C#N)cc1)C(=O)C1CC1c1ccccc1~~~~~~~~~~~~~~~~
798,!Cc1ccc(S(=O)(=O)NCc2nnnn2C(C)C)cc1C~(N)=O~~~~~~~~~~~~~~
799,!Cn1cnnc1-c1ccccc1NC(=O)COc1ccc(Cl)cc1~~~~~~~~~~~~~~~~~~~
800,!CCC(C)C(NC(=O)Nc1cnn(-c2ccccn2)c1)C(N)=O~~~~~~~~~~~~~~~
801,!CCOC(=O)c1cnn(-c2nc3ccccc3o2)c1N~~C~~~~~~~~~~~~~~~~~~~~
802,!CN(C)C(=O)c1cccc(OC(=O)CCc2c[nH]c3ccccc23)c1~~~~~~~~~~~1~~
803,!COc1ccc(C(=O)OCC(=O)Nc2cc(Cl)ccc2C)cc1N~~~~~~~~~~~~~~~~~
804,!C=CCSc1nc2sc(C)c(C)c2c(=O)n1C~OC~~~~~~~~~~~~~~~~~~~~~~~
805,!COc1ccc(NC(=O)CSc2nncn2N)cc1~Cl~N~~~~~~~~~~~~~~~~~~~~~~~
806,!COc1ccc(F)c(NC(=O)NC(C)c2ccc(C#N)cc2)c1~~~~~~~~~~~~~~~~
807,!CN(C)C(=O)CCNC(=O)NCC1CCOC1~~(C)(C)C~~~~~~~~~~~~~~~~1~~
808,!COc1ccc(NC(=O)c2ccoc2)cc1OC1CCCC1~~~~~~~~~~~~~~~~~~~~~~
809,!CCOc1ccccc1NC(=O)c1ccc(NCC(=O)NC)cc1~~~~~~~~~~~~~~~~~~~
810,!Cc1ccc(OCC(=O)N(C)Cc2noc(C)n2)cc1~~~CBr~~~~~~~~~~~~~~~~~
811,!CCc1nc(NCc2ccccc2OC)cc(OC)n1~~~~~~~~~~~~~~~~~~~~~~~~~~~
812,!CC(=O)c1ccc(Nc2ccc(C)c(N)c2)c(F)c1~~[nH]c1=O~~~~~~~~~~~~~~
813,!CC(C)(C)c1nc(COc2ccccc2C#N)no1~~~N~CO~~~~~~~~~~~~~~~~~~
814,!Cc1ccc(CCNC(=O)N2CCCC2c2cc(C)no2)cn1~~~~~~~~~~~~~~~~~~~
815,!Cc1csc(CNC(C)c2cccc(F)c2)n1~~~~cnc1~~~~~~~~~~~~~~~~~~~~
816,!CCN(CC)C(=O)NCc1ccc(CN2CC(C)OC(C)C2)cc1~~~~~~~~~~~~~~~~
817,!CNC(=O)COC(=O)CCc1nc2ccccc2c(=O)[nH]1~~~~~~~~~~~)o1~~~~)~~
818,!CN(C1CCCCC1)S(=O)(=O)Nc1ccccc1N~(N)=O~~~~~~~~~~~~~~~~~~
819,!O=C(CCCN1C(=O)COc2ccccc21)Nc1ccccn1~~~~~~~~~~~~~~~~~~~~
820,!CC(NC(=O)CN1C(=O)COc2ccc(Cl)cc21)C1CC1~~~~~~~~~~~~~~~~~~
821,!Cc1ccc(C(=O)NCc2ccc(F)cc2)c(O)c1~~~~ncn1~~~~~~~~~~~~~~~
822,!Cc1n[nH]cc1CNc1nc2ccccc2n1C1CC1~~cccc1~~~~~~~~~~~~~~~~~~~~
823,!CC(=O)Nc1cc(C(=O)NCc2ccccc2Cl)ccc1C~)c1~~~~~~~~~~~~~~~~~
824,!CC(CC#N)N(C)Cc1cccc(OCc2cccc(F)c2)c1~~~~-)~~~~~~~~~~~~~
825,!CCN1C(=O)C(C)(C)c2cc(S(=O)(=O)N3CCCCC3)ccc21~~~~~~~~~~~
826,!COCCN1CC(C(=O)N(C)C2(C(=O)OC)CCCCC2)CC1=O~~~~~~~~~~~~~~
827,!COc1cc2c(=O)[nH]c(Cc3ccc4c(c3)OCO4)nc2cc1OC~~~~~~~~~~~~~~~
828,!Nc1ccccc1C(=O)OCC(=O)NC12CC3CC(CC(C3)C1)C2~~~~~~~~~~)~~
829,!CCN(C(=O)c1cccc(Cn2cccn2)c1)c1c(C)noc1C~~~~~~~~~~~~~~~~
830,!O=C(Nc1ccc(CS(=O)(=O)c2nccs2)cc1)N1CCCC1~~~~~~~~~~~~~~~
831,!CC(C#N)CN(C)C(=O)CCc1cccc(Br)c1~~~~~~~~~~~~~~~~~~~~~~~~~
832,!Fc1ccc(NCc2cn3cc(Cl)ccc3n2)cc1~(F)(F)F~~~~~~~~~~~~~~~~~~
833,!Cc1nc(-c2ccncc2)ncc1C(C)NC(=O)Cn1cccn1~~~~~~~~~~~~~~~~~
834,!COC(=O)c1cc(NCc2nc(C)cs2)ccc1F~~cn[nH]1~~~~~~~~~~~~~~~~~~~
835,!CCOc1cc(C)sc1C(=O)NCC1COc2cc(OC)ccc21~~~~~~~~~~~~~~~~~~
836,!Cc1nn(-c2nc3ccccc3[nH]2)c(C)c1C(C)C#N~(C)C~#N~~~~~~~~~~~~~
837,!CC(=O)Nc1cccc(NC(=O)C2CC(=O)N(CC(F)(F)F)C2)c1~~~~~~~)~~
838,!CCC(CC)NC(=O)N1CCC(N(C)c2cccnn2)CC1~~~~~~~~~~~~~~~~~~~~
839,!Cc1noc(C)c1CC(=O)NC1CCCN(c2ccccc2F)C1=O~~~~~~~~~~~~~1~~
840,!CCOc1cc(C(=O)N2CCC(O)(C(F)(F)F)CC2)ccn1~~~~~~~~~~~~~~~~
841,!C#CCN1CCN(CCOc2ccccc2Br)CC1~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
842,!Cc1noc(C)c1CN(C)C(=O)c1ccc(F)cc1O~~~cco1~~~~~~~~~~~~~~~
843,!COCCn1c(C)cc(C(=O)CSc2nnc(C)s2)c1C~~~~~~~~~~~~~~~~~~~~~
844,!Cc1ccc(C(=O)CNC(=O)c2ccccc2)c(C)c1~~~~~~~~~o1~~~~~~~~~~
845,!O=C(Cc1csc(-c2nc[nH]n2)n1)NCCc1cccc(F)c1~~~~~~~~~~~~~~~~~~
846,!O=C(NCc1cn2cc(Br)ccc2n1)c1cccs1~~~~~~~~~~~~~~~~~~~~~~~~~
847,!Cc1ccc(-c2nn3c(CCO)nnc3s2)c(O)c1~~~~~~~~~~~~~~~~~~~~~~~
848,!CC(C)N(CCO)S(=O)(=O)c1ccccc1F~(F)(F)F~~~~~~~~~~~~~~~~~~
849,!CSc1ncc2c(=O)n(CC(=O)NC(C)C3CC3)cnc2n1~~~~~~~~~~~~~~~~~
850,!COc1cccc(CN(C)C(=O)CCN2CCOC2=O)c1~~co1~~~~~~~~~~~~~~~~~
851,!Cc1cc(F)ccc1NC(=O)c1cn2c3c(cccc3c1=O)CC2C~~~~~~~~~~~~~~
852,!COc1ccc(CC(=O)NCCC(O)c2cccs2)cc1~~~~~~~~~~~~~~~~~~~~~~~
853,!COc1cccc(CC(=O)N2CCN(C(=O)c3ccoc3)CC2)c1~~~~~~~~~~~~~~~
854,!Cc1c(C(=O)NC2CCCc3ccccc32)nnn1-c1ccccc1~~~~~~~~~~~~~~~~
855,!CC(C)n1cc(NCc2ccc(Oc3cnccn3)cc2)cn1~~~~~~~~~~~~~~~~~~~~
856,!CCOC(=O)CC(C)CNC(=O)NC1C=CCCC1~~~#N~~~~~~~~~~~~~~~~~~~~
857,!C=CCn1c(=O)n(C)c(=O)c2cc(Br)ccc21~~~~~~~~~o1~~~~~~~~~~~~
858,!Cc1ccsc1C(=O)OC(C)c1ccc2c(c1)OCCO2~~~~~~~~-2~~~~~~~~~~~
859,!COc1ccc2c(c1)N(C(=O)Cn1c(C)c(C)sc1=O)CC2~~~~~~~~~~~~~~~
860,!CCCCC1C(=O)N(C)CCN1C(=O)c1cccc(-c2noc(C)n2)c1~~~~~~~~~~
861,!NC(=O)c1ccn(-c2ccccc2NCc2cccc3cccnc23)n1~~~~~~~~~~~~~~~
862,!O=C(c1ccc2[nH]cnc2c1)N1CCCC1c1ccc2c(c1)OCCO2~~~~~~~~~~~~~~
863,!N#CC1CCCN(C(=O)CCC(=O)c2ccc(F)c(F)c2)C1~O~~~~~~~~~~~~~~
864,!COC(=O)c1cnc(NC(=O)c2ccc(-c3ccccc3)o2)s1~~~~~~~~~~~~1~~
865,!OCCCN1CC2(CCC1=O)CCN(C(=O)N1CCCC1)CC2~~~~~~~~~~~~~~~~~~
866,!O=c1[nH]cnc2c1CCN(Cc1cncs1)C2~~c1ccncc1~~~~~~~~~~~~~~~~~~~
867,!N#CCC(NCC1Cc2ccccc2O1)C(=O)N1CCCC1~1ccc[nH]1~~~~~~~~o~~~~~
868,!CC(C)C(=O)Nc1nnc(S(=O)(=O)N(C)c2ccccc2)s1~~~~~~~~~~~1~~
869,!COCCCn1ccc(Nc2ccnc(C(F)(F)F)n2)n1~~~~~~~~~~~~)~~~~~~~~~
870,!Cn1nnnc1SCCC(=O)Nc1ncc(Cl)cc1Cl~1~C~[nH]1~~~~~~~~~~~~~~~~~~~
871,!O=C(NCC1(c2ccc3c(c2)OCO3)CCOCC1)c1cccnc1~~~~~~~~~~~~~~~
872,!O=C(c1nc(-c2cnccn2)no1)N1CCc2cc(F)ccc2C1~~~~~~~~~~~~1~~
873,!CC(C)S(=O)(=O)N1CCC(C(=O)NCc2ccccc2F)CC1~~~~~~~~~~~~~~~
874,!CCOC(=O)c1ccc(NC(=O)C2CC=CCC2)c(O)c1~~~~~~~~~~~~~~~~~~~
875,!Cc1ccc(-n2cc(C)c(-c3nc(-c4ccncc4)no3)n2)cc1~~~~~~~~~~~~
876,!COc1cc2c(OC)cc(C(=O)NCCCO)cc2c(OC)c1OC~~~~~~~~~~~~~~~~~
877,!OC1COc2cc(C(F)(F)F)cc(Cl)c2C1~O~CO~~~~~~~~~~~~~~[nH]1~~~~~~
878,!CCOc1ccc2cc(C(=O)Nc3nc[nH]n3)[nH]c2c1~~ccc1~~~~~~~~~~~~~~~~~~
879,!CNC(=O)C(CC(C)C)NC(=O)Cc1ccc2ccccc2c1~~~~~~~~~~~~~~~1~~
880,!O=C(CNC(=O)c1cccc2ccoc12)NCc1ccc(F)cc1~~~~~~~~~~~~~~~~~
881,!O=C(NCCOc1cccc2c1OC(C(F)(F)F)C2)c1ccon1~~~~~~~~~~~~~~~~
882,!Cc1cc(C(=O)NCCCOC(C)C)c2ccccc2n1~~~~~~~~~~~~~~~~~~~~~~~
883,!O=C(Cn1ncn2nc(-c3ccco3)cc2c1=O)N1CCCC1~O~~~~~~~~~~~~~~~
884,!Cc1cc(CCNC(=O)Cn2ccc3ccccc3c2=O)on1~~~~~~~~~~~~~~~~~~~~
885,!CCCN(CCC)S(=O)(=O)c1ccc2c(c1)OCCCO2~~~~~~~~~~~~~~~~~~~~
886,!COc1cc(C(C)(O)C(F)(F)F)c(OC)cc1SC~~)=O~~~~~~~~~~~~~~~~~
887,!CC(C)c1ccc(-c2nnc(SCC(=O)N3CCOCC3)o2)cc1~~~~~~~~~~~~~~~
888,!CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc(Cl)c2-n2cncn2)c1C~~~~~~~~~~~
889,!Cc1cnc(SCC(=O)c2ccc(O)cc2O)nc1~~NC1CC1~~Br~~~~~~~~~~~~~~
890,!CSc1nnc(N)n1CC(=O)Nc1ccccc1C~(C)C~~~~~~~~~~~~~~~~~~~~~~
891,!O=C(NCC1(O)CCc2ccccc21)c1ccccc1Cl~n1cccn1~~~~~~~~~~~~~~~
892,!COc1cccc(CN(C)C(=O)CNc2cc(C)ccc2F)c1~~~~~~~~~~~~~~~~~~~
893,!CCC(=O)NCC(=O)Nc1cnn(CC(=O)NC2CCCCC2)c1~~~~~~~~~~~~~~~~
894,!COCc1ccc(C(=O)OCC2CCCCO2)o1~~~~cccc1~~~~~~~~~~~~~~~~~~~
895,!N#Cc1nnn(-c2ccc(O)cc2)c1-c1ccc(Cl)c(Cl)c1~~~~~~~1~~~~~~~~
896,!O=C(CS(=O)(=O)c1ccccc1Cl)NC1CCCCC1~O~~~~~~~1~~~~~~~~~~~~
897,!CN(Cc1ccncn1)C(=O)C1CC(=O)N(Cc2ccncc2)C1~~~~~~~~~~~~~~~
898,!Cc1ccc(NC(=O)c2cc[nH]c2C)cc1C(F)(F)F~c1cn[nH]c1~~~~~~~~~~~~~~
899,!Cc1ccc(Oc2ccc(NC(=O)c3cn4cccnc4n3)cc2)cc1~~~~~~~~~~~~~~
900,!COCc1cc(C(=O)NCC2(c3ccc(F)cc3F)CC2)ccc1F~~~~~~~~~~~~~~~
901,!CS(=O)(=O)N1CCC(NC(=O)C2CCCC2)CC1~1ccccc1~~~~~~~~~~~~~~
902,!Cc1cc2c(cc1NC(=O)c1cc3ccccc3o1)n(C)c(=O)n2C~~~~~~~~~~~~
903,!O=C(CO)N1CCN(C(=O)Cc2ccc(-c3ccccc3)cc2)CC1~~~~~~~~~~~~~
904,!CC(C)c1ccc(C(=O)NCCc2n[nH]c(-c3ccccn3)n2)cc1~~~~~~~~~~~~~~
905,!COc1ccccc1C(=O)Nc1cnn(CC2CC2)c1~ccnc1~~~~~~~~~~~~~~~~~~
906,!O=C(Nc1ccc(Oc2cccnc2)nc1)c1ccc[nH]1~=O~~~~~~~~~~~~~~~~~~~~
907,!Cc1ccc(CCNC(=O)C2CCC(=O)NC2)c(C)c1~~~~)c1~~~~~~~~~~~~~~
908,!Cc1cc(=O)c(C(=O)N(C)C2CCCN(c3cccnn3)C2)c[nH]1~~~~~~~~~~~~~
909,!O=S(=O)(c1ccc2c(c1)CCO2)N(Cc1ccco1)C1CC1~~~~~1~~~~~~~~~
910,!COc1ccc(Cl)cc1CN(C)S(=O)(=O)N1CCCCC1~~~~~~~~~~~~~~~~~~~~
911,!COc1ccccc1CNC(=O)Cn1cccc(C)c1=O~ccco1~~~~~~~~~~~~~~~~~~
912,!Cc1sc(=O)n(CC(=O)N2CCCC2)c1-c1ccccc1~~~~~~~~~~~~~~~~~~~
913,!Cc1cccc(NC(=O)c2cncc(N)c2C)c1C~(N)=O~O~~~~~~~~~~~~~~~~~
914,!CNS(=O)(=O)c1ccc(C(=O)N(C)Cc2ccc(C)s2)cc1~~~~~~~~~~~1~~
915,!CCC(=O)N1CCN(Cc2c(OC)ccc3ccccc23)CC1~~~~~~~~1~~~~~~~~~~
916,!CCC(C)C(=O)N(C)S(=O)(=O)Cc1ccccc1~~~~~)n1~~~~~~~~~~~~~~
917,!CCC1CN(C(C)=O)CCC1NC(C)C(=O)Nc1ccc(F)cc1~~~~~~~~~1~~1~~
918,!COc1ccc(OC(=O)c2cnn(C)c2-n2cccc2)cc1~~cco1~~~~~~~~~~~~~
919,!COc1cc(F)ccc1NCC(=O)Nc1c(C)nn(C(C)C)c1C~~~1~~~~~~~~~~~)
920,!CCc1noc(C)c1C(=O)Nc1ccccc1-c1nc(C(C)C)n[nH]1~~~~~~~~~~~~~~
921,!CCCCN(C)C(=O)Cn1cc(C#N)c2ccccc21~=O~~~~~~~~~~~~~~~~~~~~
922,!CC(NC(N)=O)C(=O)NC1(C)Cc2ccccc2C1~~F~1=O~~~~~~~~~~~~~~~
923,!CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ccc(N(C)C)nc2)c1C~~~~~~~~~~~~~
924,!CCN(CC(C)C(=O)OC)C(=O)c1cccc(N2CCCNC2=O)c1~~~~~~~~~~)~~
925,!CCCN(CCO)S(=O)(=O)c1ccc(F)c(C)c1~~~nno1~~~~~~~~~~~~~~~~
926,!COc1ccc(CC(=O)NCc2cc(-c3ccncc3)n(C)n2)cc1~~~~~~~~~~~~~~
927,!Cc1csc(NC(=O)N2CCc3cc(F)ccc3C2)n1~~ccc1~~~~~~~~~~~~~~~~
928,!Cc1csc(NC(=O)CCc2nc(-c3ccsc3)no2)n1~~~~~~~~~~~~~~~~~~~~
929,!CCC(=O)Nc1cccc(C(=O)Nc2ccc(OC)cc2OC)c1~~~~~)~~~~~~~~~~~
930,!O=C(CCSc1nc2ccccc2s1)NC1CC1~~cco1~~~~~~~~~~~~~~~~~~~~~~
931,!NC(=O)Nc1ccc(CNC(=O)c2ccc(C(F)(F)F)cc2)cc1~~~~~~~~~~~~~
932,!CN(CC(=O)NC(C)(C)C)C(=O)c1ccc(N)cc1~~cccc1~~~~~~~1~~~~~
933,!O=C(NCCn1cccn1)NCc1ccc(-n2cncn2)cc1~~~~~~~~~1~~~~~~~~~~
934,!COc1ccc(C(=O)NCC#Cc2ccc(OC)cc2)cc1~~cco1~~~~~~~~~~~~~~~
935,!CC(C)N1CCC(NC(=O)c2ccc(Cn3ccnc3)cc2)C1=O~~~~~~~~~~~~~~~
936,!COc1ccc(O)c(C(=O)N2CCC(O)(Cn3cccn3)CC2)c1~~~~~~~)~~~~~~
937,!O=C(NCc1ccoc1)c1cccc(Cl)c1Cl~~~~c1-2~[nH]1~~~~o1~~~~~~~~~~~~
938,!CCc1ccc(CNC(=O)c2cc(S(N)(=O)=O)c(C)o2)s1~~~~~~~~~~~~~~~
939,!COc1ccc(Br)c(CNS(=O)(=O)C(C)C)c1~~~~~~~~~~~~~~~~~~~~~~~~
940,!OCCOc1ccc(-c2ccc3c(c2)OCCO3)cc1~~~nnn1~~~~~~~~~~~~~~~~~
941,!CCCc1nc2onc(-c3ccc(Cl)cc3)c2c(=O)[nH]1~~O~~~~~~~~~~~~~~~)~~
942,!CCC(=O)NCc1ccc2c(c1)CCN2C(=O)c1ccc(F)cc1~~~~~~~~~~~~1~~
943,!Cc1ccc(OCC(=O)Nc2ccccc2N)cc1C~~C~~1~[nH]nc1~~~~~~~~~~~~~~~
